voxel_id,R_nm,theta_rad,D,sigma,R_norm,cos_theta,x_norm,z_norm
128,102.12625768137119,2.1944476065204634,73.14541071521064,1.2261468765387937,2.0425251536274236,-0.5840029787115115,1.6580228863116657,-1.1928407738116031
129,83.34624001234694,1.9125547644356051,123.07753071872787,2.657275328640812,1.6669248002469388,-0.33514435098822226,1.5705211916008832,-0.5586604303249323
130,912.2849192274272,1.3826772464272632,1.2707825146394085,0.02589638192582512,18.245698384548543,0.18701149094277353,17.923802778259613,3.4121552581865773
132,4834.997198219233,2.8363187785212416,0.03015650271091695,0.0001959853960368928,96.69994396438466,-0.9537646739819464,29.063593526405125,-92.22899052926381
134,277.58565344948795,2.589486050329113,8.66095179944163,0.07021306416319505,5.551713068989759,-0.8514215365968409,2.9117735669434786,-4.7268480719440245
136,55.96416537594458,1.317594481044412,347.8728253843234,12.847306179959284,1.1192833075188917,0.25050499390497966,1.0835953030988512,0.2803860581279654
137,5703.754254562511,1.7398741468377974,0.030644521929727095,0.0003306671580165304,114.07508509125022,-0.16827339074007916,112.44841594457603,-19.195801367267727
139,2392.324126018259,2.418373458664272,0.12212760946174842,0.002959515690974449,47.84648252036518,-0.7496791494580234,31.664872002654544,-35.869510320425555
144,843.2796233057446,1.0619049135114327,1.7762074061810518,0.04098084423637253,16.865592466114894,0.48720943413675044,14.72847158254928,8.21707576179688
145,518.965971936596,1.9001123883627549,3.4069189304888834,0.12159682060878561,10.37931943873192,-0.323395917939051,9.821573710939262,-3.356629537471345
147,257.3709498167682,0.803342166552215,17.511599116465852,0.5026682062605203,5.147418996335364,0.6943052991472869,3.70449754009265,3.573880286087052
148,655.238857935348,0.6485009908049764,2.8348920021832273,0.13037036533625923,13.10477715870696,0.7969900837848634,7.9151856675080285,10.444377445699825
149,437.4517865007556,2.5960808191619322,3.5124779423900825,0.08016715943194315,8.749035730015112,-0.8548618345546083,4.539487111976237,-7.4792167347445355
151,2966.868301340439,1.611080470509879,0.10715912641838478,0.0032855040234316592,59.33736602680878,-0.04027324899880861,59.289225835758614,-2.3897085169311167
152,4190.306216865244,1.6353902180993103,0.052251840582056217,0.0004774957576217514,83.80612433730488,-0.06454898239667838,83.63135000582889,-5.4096000445825325
155,85.5041996875722,1.9600834506739844,116.17386450743467,3.227165661764072,1.7100839937514438,-0.3795289729917989,1.582135256351008,-0.6490264218781994
156,1385.7449823089273,3.058760687331752,0.356959455925723,0.005255107140902496,27.714899646178548,-0.9965713936997252,2.2930553715969717,-27.619876166640175
158,1300.6948120132888,0.6746264216349896,0.7992122377926869,0.0172233902697809,26.013896240265776,0.7809403447668587,16.248425735203895,20.315301098602443
161,85.15219924063533,1.2299788101902454,144.196825682194,3.667183353906801,1.7030439848127066,0.3342576982078722,1.6050878228263943,0.5692555623102578
162,4622.19971233047,1.73728540742966,0.04229742755264941,0.0011144419467407495,92.4439942466094,-0.1657210048150375,91.1657412647723,-15.319911615663655
163,155.96914966148105,0.7304599793739586,52.63499584838225,0.506398655406542,3.119382993229621,0.744867577246086,2.081290792885965,2.323527252669592
164,60.15367153246709,0.6985179875480982,321.4152444681089,9.317381753296175,1.2030734306493418,0.7657960856346318,0.7736766419089581,0.9213089239222936
165,775.8083410249959,1.1981718882204833,1.74868789426826,0.08710009828449743,15.516166820499919,0.3640610196613334,14.451371399596605,5.648831513906551
