voxel_id,R_nm,theta_rad,D,sigma,R_norm,cos_theta,x_norm,z_norm,epsilon,f,f_scaled
4008,106.21421745866938,2.852382053133788,59.194755837973226,2.0605649322001582,2.124284349173388,-0.9584693074797492,0.6058367594320329,-2.0360613490422867,1.3281986045343298e-08,4.08083295437254,1.0511173225462125
4010,1030.1008793374676,1.4367439381863134,0.9186804171059152,0.0327046861332152,20.60201758674935,0.1336512613298112,20.41718505315619,2.753485636408005,1.3281986045343298e-08,-0.08481695334892217,-0.39984582432556465
4011,184.11476793392163,3.001549984533632,19.03680462351186,0.3167538747110065,3.6822953586784326,-0.9902100411382256,0.5139945457263231,-3.646245838600069,1.3281986045343298e-08,2.9463741915814445,0.6559670115696485
4014,61.83871926457138,0.1898380738739251,342.63950854151045,10.689591815044356,1.2367743852914277,0.982034803432265,0.2333791785363932,1.2145554903497275,1.3281986045343298e-08,5.836678899015848,1.6627068256725641
4017,172.50779962397263,3.138353645669947,21.64249426705312,1.0542911818551486,3.4501559924794525,-0.9999947544184336,0.011175063044404,-3.4501378944047776,1.3281986045343298e-08,3.07465870982845,0.7006505813400179
4018,468.4639115035482,2.872639343575516,2.969013408251949,0.0282581256203284,9.369278230070964,-0.9640495535042348,2.4896282351532246,-9.032448494356862,1.3281986045343298e-08,1.088229716328473,0.008745277895399917
4019,77.13767068447987,1.837200101628546,155.2072175272506,0.9764377532737296,1.5427534136895975,-0.2632637822124207,1.4883310721974263,-0.4061510987090467,1.3281986045343298e-08,5.044761111439278,1.3868690691208279
4022,130.01688198645942,1.4122821362750764,65.57996571523047,2.788883953319378,2.6003376397291884,0.157851199639439,2.567736972902701,0.4104664158988397,1.3281986045343298e-08,4.183270248825827,1.0867978867821715
4023,236.995191441023,1.014043850042326,20.187571985803512,0.1365001779828374,4.73990382882046,0.5284319210372133,4.02406307508374,2.504716485795238,1.3281986045343298e-08,3.0050671674946825,0.6764107230953065
4024,4320.871877142055,0.0669596087337173,0.0666890150543517,0.0010578322357421,86.41743754284111,0.997759042881113,5.782154743327072,86.2237797709835,1.3281986045343298e-08,-2.707714832299548,-1.3134435208845576
4025,2560.291460573591,2.0616890539749537,0.1346051898074566,0.0028056256997041,51.205829211471816,-0.471413383055852,45.159054021102726,-24.139113180760106,1.3281986045343298e-08,-2.0054092065792357,-1.0688191277323535
4027,1253.61642413209,2.84097586179493,0.4132025726524177,0.0171290913566027,25.0723284826418,-0.9551540329781418,7.424151996150551,-23.94793566634805,1.3281986045343298e-08,-0.883817283444514,-0.6781505448346428
4028,1323.3796272430734,1.4980811492298955,0.5534787210153207,0.0070100899685786,26.467592544861468,0.0726511142896086,26.39764971282558,1.9229000909475245,1.3281986045343298e-08,-0.5915319479919321,-0.5763428414732424
4029,536.0162921227619,1.0829351420123798,4.175189396329217,0.1779698710534662,10.72032584245524,0.4687376662192412,9.469664987587718,5.025020516502289,1.3281986045343298e-08,1.4291597248452874,0.12749670659891243
4031,624.2776360619763,0.6116523530891015,3.1296381541783944,0.1187185216636601,12.485552721239523,0.8187003200286311,7.169466885988793,10.221926008613146,1.3281986045343298e-08,1.1409173964193415,0.0270972478879612
4032,289.05093372406384,1.9651929738167235,10.352385517297073,0.1680417845596429,5.781018674481277,-0.384251226074294,5.337201612739051,-2.2213635136278205,1.3281986045343298e-08,2.3372169791998356,0.44378771532621614
4033,1183.8502398327917,2.419129647596142,0.5472196181804988,0.0264583925391511,23.677004796655837,-0.7501793820083177,15.656049399265433,-17.762000826163245,1.3281986045343298e-08,-0.6029050371066508,-0.5803042721112222
4035,92.28527420206976,1.0002303775494303,142.89673711602018,1.9567255067176863,1.8457054840413951,0.5401084355085054,1.553337311565598,0.9968811013950666,1.3281986045343298e-08,4.962122251430228,1.3580846193881777
4036,348.1841725528536,2.726277181555506,5.568333149975532,0.0931614494448155,6.963683451057072,-0.9149890798118192,2.8096972770068684,-6.371694312983505,1.3281986045343298e-08,1.717095756597213,0.2277894772309665
4037,235.183285623687,1.5881748276644168,17.66096928579839,0.8391292249032563,4.70366571247374,-0.0173776261292481,4.702955447917305,-0.0817385441883322,1.3281986045343298e-08,2.8713570803672375,0.6298373400495246
4038,3283.853019164114,1.670814102112011,0.0874795324836845,0.0026681042079711,65.67706038328228,-0.0998511031456234,65.34883208567535,-6.55792693063246,1.3281986045343298e-08,-2.436350275623373,-1.2189228626855837
4041,445.0355603934132,0.2185912882191919,7.181612694890074,0.1151326376843518,8.900711207868262,0.9762039035509829,1.9301606027580485,8.688909025500982,1.3281986045343298e-08,1.9715239690048465,0.31641093316360586
4044,4823.783014415538,0.1673753637675274,0.0541766407316855,0.0022766419692152,96.47566028831076,0.9860254138184948,16.072359521468485,95.12745285919412,1.3281986045343298e-08,-2.9155052010858284,-1.3858202625845584
4045,537.4190523624613,0.3809173441365937,4.484526623323862,0.1087093344579237,10.748381047249229,0.9283239831614468,3.995949464889737,9.977979906319408,1.3281986045343298e-08,1.5006329462630077,0.15239198406164178
4048,185.29333796014575,1.2017125938428512,30.843083421376285,0.2432198981214061,3.705866759202916,0.3607610194635498,3.456307356453479,1.3369322700461257,1.3281986045343298e-08,3.428912525365851,0.8240429072363233
4049,306.20130211591135,1.6940995939692922,9.610150452369256,0.3184443509632143,6.124026042318227,-0.1229910603783766,6.07753108087275,-0.7532004567295119,1.3281986045343298e-08,2.262819880055387,0.41787400402448893
4051,5456.821120722133,1.5848595465540989,0.0323095280494,0.0010894194013119,109.13642241444266,-0.0140627562068972,109.12563041072109,-1.5347589017072594,1.3281986045343298e-08,-3.4323926951181716,-1.5658605255768137
4052,1363.9862428161002,0.4404146107944166,0.723998481669541,0.0055677457056234,27.279724856322005,0.9045749863606796,11.62974357853841,24.676556739830566,1.3281986045343298e-08,-0.3229659653948148,-0.48279697182886516
4053,746.8938416731316,0.2809715720913872,2.5178174042169967,0.0317454205794395,14.937876833462632,0.9607864853223468,4.14211270297134,14.352110181000668,1.3281986045343298e-08,0.9233924220713413,-0.0486702141635524
4056,3329.9916708036158,1.7523149575895818,0.0782315339401652,0.0010661689077874,66.5998334160723,-0.1805234617380623,65.5056433463539,-12.022832479447656,1.3281986045343298e-08,-2.548082295618638,-1.2578409299571913
4057,212.74843445821756,1.1253815371949034,26.98797653040513,0.5786546237086417,4.25496868916435,0.430832236776795,3.839820067073777,1.8331776777679043,1.3281986045343298e-08,3.2953914536261886,0.7775353613031026
4058,5560.731552324818,2.854784626439006,0.0231179405985376,0.0010932582855982,111.21463104649636,-0.9591517440803748,31.461738873387784,-106.67170733550238,1.3281986045343298e-08,-3.7671457390716654,-1.6824604177519447
4060,2606.3934727916894,1.5995308441045288,0.157012406021607,0.0026314130583469,52.12786945583379,-0.0287305632561546,52.10635066276173,-1.4976630508094022,1.3281986045343298e-08,-1.8514303729178316,-1.015185812885883
4061,5941.406269127755,0.3659934412513189,0.039522914564523,0.001550431595723,118.8281253825551,0.9337686921139878,42.52586672381403,110.95798322482544,1.3281986045343298e-08,-3.230874323661696,-1.4956684218527398
4062,1618.4913479471954,2.316613393193855,0.2698536025221695,0.0127243097416297,32.36982695894391,-0.6785721997080728,23.77672905861869,-21.965264683700244,1.3281986045343298e-08,-1.3098756306959505,-0.8265535489212426
4063,111.09091594850072,2.200066625449905,58.75397346700248,0.5127908762515855,2.2218183189700142,-0.5885549823857931,1.79624500122936,-1.307662241585829,1.3281986045343298e-08,4.073358784444182,1.0485139484365922
4064,905.513556569461,2.495191093124692,0.8113597602534028,0.0176728247680643,18.11027113138922,-0.7982563663913476,10.90813928644177,-14.456639227704876,1.3281986045343298e-08,-0.20904370605276532,-0.4431160088157977
4067,200.77442271096916,0.5288610842265785,32.12847341075623,0.9377091343679244,4.015488454219383,0.8633822707005414,2.026016100838428,3.466901539575738,1.3281986045343298e-08,3.469742659519655,0.8382647024546848
4073,397.7508127831492,1.1476966996229387,7.046493941361603,0.282479548578261,7.955016255662984,0.4105887250012144,7.253548097952223,3.2662399817765992,1.3281986045343298e-08,1.952530181725778,0.3097950902646704
4074,118.61888464818202,0.1354861053155672,92.37764486754716,1.447655632274173,2.3723776929636404,0.9908357890673338,0.3204417463440015,2.3506367233733694,1.3281986045343298e-08,4.525885010856628,1.2061361423469203
4075,57.72466358301933,1.7486364129616063,258.1394610789084,11.558530594344086,1.1544932716603866,-0.1769041398695512,1.1362847030813066,-0.2042346392082648,1.3281986045343298e-08,5.55349998574774,1.5640710362458985
4076,372.8908096628049,3.12569036027097,5.035738107288159,0.1756082770709684,7.457816193256098,-0.9998735611981526,0.1185913821861375,-7.456873235912225,1.3281986045343298e-08,1.6165601133546288,0.1927712888273643
4078,852.7340512030221,3.110202552117122,0.9150106940424956,0.0107164366377598,17.054681024060443,-0.9995073712172684,0.5352602557364152,-17.046279397307682,1.3281986045343298e-08,-0.08881951178111452,-0.4012399800772391
4081,310.38603630404015,2.833606523699617,7.15041334499741,0.1480293159737174,6.207720726080803,-0.95294598676409,1.8818093487326464,-5.915622552870964,1.3281986045343298e-08,1.9671701673816155,0.314894433735176
4084,230.9526273901269,2.131918024614872,14.57218278056648,0.6787824224854346,4.619052547802538,-0.532136227761782,3.910761245809912,-2.457965198621091,1.3281986045343298e-08,2.679114423251586,0.5628761174526667
4086,4789.894153966565,2.4092166138705355,0.0325435841137864,0.0014120659051256,95.7978830793313,-0.7435877916312633,64.0541351120502,-71.23413632190993,1.3281986045343298e-08,-3.4251746302663655,-1.563346357001992
4087,718.3321573917495,1.9744162032405053,1.7968146543917152,0.0454433371440366,14.36664314783499,-0.3927499106544513,13.212216080988185,-5.642497812716577,1.3281986045343298e-08,0.5860154681887256,-0.16618405654866397
4088,1054.824407848394,0.4793304298187147,1.1144745662321618,0.0449913543775773,21.09648815696788,0.8873039174918127,9.729387407903545,18.718996586997232,1.3281986045343298e-08,0.10838306471344739,-0.33255113744757075
4089,71.80674965404245,0.2293447226719563,251.22213102336724,10.44832067525081,1.436134993080849,0.9738155744566512,0.3264901439359016,1.3985306232843258,1.3281986045343298e-08,5.526337531973902,1.5546099148656805
4090,120.57816888556955,1.9308925248450528,58.31129047160349,1.4011246762098648,2.411563377711391,-0.352364263094552,2.256892771567853,-0.8497487524930831,1.3281986045343298e-08,4.065795736439784,1.045879616657519
4093,3111.4560560698646,0.919763437036262,0.1249314060843576,0.0040949559447025,62.22912112139729,0.6060083495674334,49.50066985004449,37.71136698580989,1.3281986045343298e-08,-2.079990337309865,-1.094796940208045
4094,125.6397132305554,1.2317781954627092,64.83772461933842,2.374630902802301,2.512794264611108,0.332561270270247,2.369770165109401,0.8356580525668613,1.3281986045343298e-08,4.1718876042193545,1.0828331278120726
4095,147.7594467844231,1.556724668728618,43.43720578608246,1.4281103773584949,2.955188935688462,0.014071193679047,2.9548963597295845,0.0415830358722491,1.3281986045343298e-08,3.7713163503378024,0.9433076900163974
4096,246.9529563785381,1.226034710285683,16.989571753733486,0.6556681846024156,4.939059127570761,0.3379723307891317,4.648425361297807,1.6692653252504257,1.3281986045343298e-08,2.8325997303641572,0.6163375290306865
